STATION	STATION_NAME	DATE	SNWD	TMAX	TMIN	SNWD2	TMAX2	TMIN2	ELEV	LAT	LONG
USC00307713	SHERMAN	20010119	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010120	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010121	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010122	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010123	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010124	254	9999	9999	254	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010125	356	9999	9999	356	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010126	356	9999	9999	356	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010127	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010128	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010129	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010130	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010131	254	9999	9999	254	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020101	762	9999	9999	762	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020102	762	9999	9999	762	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020103	762	9999	9999	762	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020104	737	9999	9999	737	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020105	737	9999	9999	737	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020106	610	9999	9999	610	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020107	610	9999	9999	610	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020108	457	9999	9999	457	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020109	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020110	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020111	254	9999	9999	254	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020112	254	9999	9999	254	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020113	254	9999	9999	254	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020114	203	9999	9999	203	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020115	203	9999	9999	203	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020116	203	9999	9999	203	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020117	203	9999	9999	203	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020118	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020119	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020120	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020121	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020122	254	9999	9999	254	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020123	254	9999	9999	254	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020124	152	9999	9999	152	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020125	152	9999	9999	152	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020126	102	9999	9999	102	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020127	51	9999	9999	51	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020128	51	9999	9999	51	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020129	51	9999	9999	51	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020130	51	9999	9999	51	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20020131	0	9999	9999	0	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030101	25	9999	9999	25	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030102	0	9999	9999	0	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030103	51	9999	9999	51	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030104	102	9999	9999	102	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030105	127	9999	9999	127	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030106	9999	9999	9999	NA	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030107	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030108	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030109	254	9999	9999	254	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030110	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030111	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030112	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030113	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030114	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030115	432	9999	9999	432	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030116	432	9999	9999	432	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030117	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030118	432	9999	9999	432	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030119	483	9999	9999	483	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030120	483	9999	9999	483	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030121	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030122	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030123	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030124	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030125	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030126	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030127	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030128	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030129	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030130	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20030131	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040101	0	9999	9999	0	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040102	0	9999	9999	0	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040103	0	9999	9999	0	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040104	0	9999	9999	0	NA	NA	475.5	42.157	-79.593
