CatID,Sex,Age,Season,Photoperiod,DateGMT,TimeGMT,DateTimeET,DateTimeET2,DateET2,TIMEET2,TTF,Zone,SAT,x,y
139,M,SA,WET,DAY,20050519,11:00:00,2.01E+11,20050519 700,2005 5 19,700,21,17R,4,475316.4506,2930645.356
139,M,SA,WET,DAY,20050519,21:01:00,2.01E+11,20050519 1701,2005 5 19,1701,72,17R,3,475376.2417,2931241.011
139,M,SA,WET,DAY,20050519,22:00:00,2.01E+11,20050519 1800,2005 5 19,1800,56,17R,4,475440.497,2931223.639
139,M,SA,WET,NIGHT,20050519,23:00:00,2.01E+11,20050519 1900,2005 5 19,1900,40,17R,5,475579.7051,2931473.447
139,M,SA,WET,NIGHT,20050520,0:00:00,2.01E+11,20050519 2000,2005 5 19,2000,53,17R,3,476199.225,2931452.663
139,M,SA,WET,NIGHT,20050520,2:00:00,2.01E+11,20050519 2200,2005 5 19,2200,52,17R,3,475956.8762,2933348.102
139,M,SA,WET,NIGHT,20050520,3:00:00,2.01E+11,20050519 2300,2005 5 19,2300,43,17R,4,474937.6853,2933503.935
139,M,SA,WET,NIGHT,20050520,4:00:00,2.01E+11,20050520 000,2005 5 20,0,59,17R,4,474529.7665,2934426.062
139,M,SA,WET,NIGHT,20050520,5:00:00,2.01E+11,20050520 100,2005 5 20,100,20,17R,4,474263.8407,2935322.344
139,M,SA,WET,NIGHT,20050520,6:00:00,2.01E+11,20050520 200,2005 5 20,200,40,17R,4,473443.7981,2935978.649
139,M,SA,WET,NIGHT,20050520,7:01:00,2.01E+11,20050520 301,2005 5 20,301,69,17R,4,473423.4249,2935833.885
139,M,SA,WET,NIGHT,20050520,8:01:00,2.01E+11,20050520 401,2005 5 20,401,64,17R,4,473333.3772,2935831.382
139,M,SA,WET,NIGHT,20050520,9:00:00,2.01E+11,20050520 500,2005 5 20,500,39,17R,4,473472.5758,2935923.572
139,M,SA,WET,NIGHT,20050520,10:00:00,2.01E+11,20050520 600,2005 5 20,600,69,17R,4,473467.719,2935887.089
139,M,SA,WET,DAY,20050520,11:00:00,2.01E+11,20050520 700,2005 5 20,700,38,17R,4,473344.1396,2934773.784
139,M,SA,WET,DAY,20050520,12:00:00,2.01E+11,20050520 800,2005 5 20,800,54,17R,4,472865.4424,2934623.289
139,M,SA,WET,DAY,20050520,13:01:00,2.01E+11,20050520 901,2005 5 20,901,87,17R,4,472617.277,2934735.491
139,M,SA,WET,DAY,20050520,14:00:00,2.01E+11,20050520 1000,2005 5 20,1000,63,17R,4,472625.5372,2934718.08
139,M,SA,WET,DAY,20050520,17:01:00,2.01E+11,20050520 1301,2005 5 20,1301,75,17R,3,472710.0081,2934646.842
139,M,SA,WET,DAY,20050520,19:00:00,2.01E+11,20050520 1500,2005 5 20,1500,72,17R,3,472653.4701,2934535.696
139,M,SA,WET,DAY,20050520,20:00:00,2.01E+11,20050520 1600,2005 5 20,1600,55,17R,3,472761.7222,2934535.15
139,M,SA,WET,DAY,20050520,21:01:00,2.01E+11,20050520 1701,2005 5 20,1701,72,17R,4,472786.5413,2934516.151
139,M,SA,WET,DAY,20050520,22:00:00,2.01E+11,20050520 1800,2005 5 20,1800,62,17R,3,472704.8732,2934599.85
139,M,SA,WET,NIGHT,20050521,2:01:00,2.01E+11,20050520 2201,2005 5 20,2201,78,17R,3,472066.7955,2933591.453
139,M,SA,WET,NIGHT,20050521,3:01:00,2.01E+11,20050520 2301,2005 5 20,2301,75,17R,3,472226.4717,2932487.975
139,M,SA,WET,NIGHT,20050521,4:01:00,2.01E+11,20050521 001,2005 5 21,1,69,17R,5,472260.6568,2932552.892
139,M,SA,WET,NIGHT,20050521,5:00:00,2.01E+11,20050521 100,2005 5 21,100,20,17R,4,473481.7079,2931573.79
139,M,SA,WET,NIGHT,20050521,6:00:00,2.01E+11,20050521 200,2005 5 21,200,55,17R,3,474176.5175,2930374.174
139,M,SA,WET,NIGHT,20050521,7:00:00,2.01E+11,20050521 300,2005 5 21,300,41,17R,4,475058.0284,2928775.985
139,M,SA,WET,NIGHT,20050521,8:00:00,2.01E+11,20050521 400,2005 5 21,400,41,17R,5,475292.7611,2928639.744
139,M,SA,WET,NIGHT,20050521,9:00:00,2.01E+11,20050521 500,2005 5 21,500,20,17R,4,476563.7169,2927908.526
139,M,SA,WET,DAY,20050521,12:00:00,2.01E+11,20050521 800,2005 5 21,800,64,17R,3,476728.0488,2928147.624
139,M,SA,WET,DAY,20050521,13:00:00,2.01E+11,20050521 900,2005 5 21,900,55,17R,3,476869.9912,2928027.276
139,M,SA,WET,DAY,20050521,14:01:00,2.01E+11,20050521 1001,2005 5 21,1001,78,17R,3,476983.2793,2928040.462
139,M,SA,WET,DAY,20050521,15:00:00,2.01E+11,20050521 1100,2005 5 21,1100,38,17R,4,476969.8469,2927995.622
139,M,SA,WET,DAY,20050521,16:00:00,2.01E+11,20050521 1200,2005 5 21,1200,40,17R,4,476912.1219,2928113.986
139,M,SA,WET,DAY,20050521,17:00:00,2.01E+11,20050521 1300,2005 5 21,1300,51,17R,3,476833.2497,2928103.483
139,M,SA,WET,DAY,20050521,18:00:00,2.01E+11,20050521 1400,2005 5 21,1400,21,17R,4,476828.212,2928084.107
139,M,SA,WET,DAY,20050521,20:00:00,2.01E+11,20050521 1600,2005 5 21,1600,58,17R,4,476884.2102,2928129.488
139,M,SA,WET,DAY,20050521,21:00:00,2.01E+11,20050521 1700,2005 5 21,1700,62,17R,3,476850.985,2927954.807
139,M,SA,WET,DAY,20050521,22:00:00,2.01E+11,20050521 1800,2005 5 21,1800,52,17R,3,476940.6266,2928051.54
139,M,SA,WET,NIGHT,20050521,23:00:00,2.01E+11,20050521 1900,2005 5 21,1900,40,17R,5,476942.4896,2928175.9
139,M,SA,WET,NIGHT,20050522,0:00:00,2.01E+11,20050521 2000,2005 5 21,2000,20,17R,4,477342.3139,2928484.751
139,M,SA,WET,NIGHT,20050522,1:00:00,2.01E+11,20050521 2100,2005 5 21,2100,56,17R,3,477088.7498,2929383.094
139,M,SA,WET,NIGHT,20050522,2:00:00,2.01E+11,20050521 2200,2005 5 21,2200,41,17R,5,477716.076,2928587.204
139,M,SA,WET,NIGHT,20050522,3:00:00,2.01E+11,20050521 2300,2005 5 21,2300,23,17R,5,477633.0729,2928448.567
139,M,SA,WET,NIGHT,20050522,4:00:00,2.01E+11,20050522 000,2005 5 22,0,41,17R,5,477701.4632,2928588.56
139,M,SA,WET,NIGHT,20050522,5:00:00,2.01E+11,20050522 100,2005 5 22,100,22,17R,4,477722.3001,2928616.83
139,M,SA,WET,NIGHT,20050522,6:00:00,2.01E+11,20050522 200,2005 5 22,200,46,17R,4,477698.616,2928537.06
139,M,SA,WET,NIGHT,20050522,7:00:00,2.01E+11,20050522 300,2005 5 22,300,41,17R,6,477739.0585,2928506.647
139,M,SA,WET,NIGHT,20050522,8:00:00,2.01E+11,20050522 400,2005 5 22,400,40,17R,4,477705.0459,2928462.916
139,M,SA,WET,NIGHT,20050522,9:00:00,2.01E+11,20050522 500,2005 5 22,500,20,17R,6,477674.4444,2928429.486
139,M,SA,WET,NIGHT,20050522,10:00:00,2.01E+11,20050522 600,2005 5 22,600,21,17R,5,477776.7832,2928483.074
139,M,SA,WET,DAY,20050522,11:00:00,2.01E+11,20050522 700,2005 5 22,700,19,17R,4,477634.3343,2929128.525
139,M,SA,WET,DAY,20050522,12:01:00,2.01E+11,20050522 801,2005 5 22,801,87,17R,3,477339.9236,2929692.82
139,M,SA,WET,DAY,20050522,13:00:00,2.01E+11,20050522 900,2005 5 22,900,63,17R,3,476849.1379,2929540.698
139,M,SA,WET,NIGHT,20050523,0:00:00,2.01E+11,20050522 2000,2005 5 22,2000,39,17R,5,476968.5712,2929646.792
139,M,SA,WET,NIGHT,20050523,1:00:00,2.01E+11,20050522 2100,2005 5 22,2100,40,17R,4,476161.2543,2930529.06
139,M,SA,WET,NIGHT,20050523,2:00:00,2.01E+11,20050522 2200,2005 5 22,2200,60,17R,5,476091.9314,2930751.597
139,M,SA,WET,NIGHT,20050523,3:00:00,2.01E+11,20050522 2300,2005 5 22,2300,52,17R,3,475904.1771,2931981.41
139,M,SA,WET,NIGHT,20050523,4:00:00,2.01E+11,20050523 000,2005 5 23,0,40,17R,5,474631.0738,2932309.011
139,M,SA,WET,NIGHT,20050523,5:00:00,2.01E+11,20050523 100,2005 5 23,100,23,17R,4,474892.196,2932421.063
139,M,SA,WET,NIGHT,20050523,6:01:00,2.01E+11,20050523 201,2005 5 23,201,78,17R,3,474348.0598,2931934.711
139,M,SA,WET,NIGHT,20050523,8:01:00,2.01E+11,20050523 401,2005 5 23,401,71,17R,6,474558.8935,2930596.318
139,M,SA,WET,NIGHT,20050523,9:00:00,2.01E+11,20050523 500,2005 5 23,500,20,17R,5,472631.7349,2929045.827
139,M,SA,WET,NIGHT,20050523,10:00:00,2.01E+11,20050523 600,2005 5 23,600,18,17R,5,470966.2565,2926814.893
139,M,SA,WET,DAY,20050523,11:00:00,2.01E+11,20050523 700,2005 5 23,700,54,17R,3,471407.2779,2924453.487
139,M,SA,WET,DAY,20050523,12:00:00,2.01E+11,20050523 800,2005 5 23,800,40,17R,5,471366.3257,2921658.772
139,M,SA,WET,DAY,20050523,13:00:00,2.01E+11,20050523 900,2005 5 23,900,38,17R,4,471042.6228,2920125.625
139,M,SA,WET,DAY,20050523,14:00:00,2.01E+11,20050523 1000,2005 5 23,1000,67,17R,4,471149.0164,2920289.239
139,M,SA,WET,DAY,20050523,15:00:00,2.01E+11,20050523 1100,2005 5 23,1100,63,17R,3,470960.3369,2920180.698
139,M,SA,WET,DAY,20050523,17:01:00,2.01E+11,20050523 1301,2005 5 23,1301,78,17R,3,471111.9911,2920137.797
139,M,SA,WET,DAY,20050523,18:01:00,2.01E+11,20050523 1401,2005 5 23,1401,72,17R,5,471031.0399,2920265.295
139,M,SA,WET,DAY,20050523,19:00:00,2.01E+11,20050523 1500,2005 5 23,1500,68,17R,3,471011.9764,2920188.835
139,M,SA,WET,DAY,20050523,20:00:00,2.01E+11,20050523 1600,2005 5 23,1600,45,17R,4,471093.4497,2920181.436
139,M,SA,WET,DAY,20050523,21:00:00,2.01E+11,20050523 1700,2005 5 23,1700,63,17R,3,471019.0802,2920126.165
139,M,SA,WET,NIGHT,20050523,23:00:00,2.01E+11,20050523 1900,2005 5 23,1900,63,17R,3,470918.6798,2919948.082
139,M,SA,WET,NIGHT,20050524,0:00:00,2.01E+11,20050523 2000,2005 5 23,2000,37,17R,5,471342.881,2919841.093
139,M,SA,WET,NIGHT,20050524,1:00:00,2.01E+11,20050523 2100,2005 5 23,2100,21,17R,4,471678.1481,2918989.145
139,M,SA,WET,NIGHT,20050524,2:00:00,2.01E+11,20050523 2200,2005 5 23,2200,39,17R,5,471107.1365,2917805.283
139,M,SA,WET,NIGHT,20050524,3:00:00,2.01E+11,20050523 2300,2005 5 23,2300,40,17R,4,471247.1989,2917878.692
139,M,SA,WET,NIGHT,20050524,4:00:00,2.01E+11,20050524 000,2005 5 24,0,61,17R,4,471241.4677,2917736.652
139,M,SA,WET,NIGHT,20050524,5:00:00,2.01E+11,20050524 100,2005 5 24,100,53,17R,3,471202.7623,2917983.263
139,M,SA,WET,NIGHT,20050524,6:00:00,2.01E+11,20050524 200,2005 5 24,200,58,17R,4,471384.4345,2918612.382
139,M,SA,WET,NIGHT,20050524,7:00:00,2.01E+11,20050524 300,2005 5 24,300,40,17R,4,471326.904,2918644.741
139,M,SA,WET,NIGHT,20050524,8:00:00,2.01E+11,20050524 400,2005 5 24,400,41,17R,4,471421.583,2918553.633
139,M,SA,WET,NIGHT,20050524,9:00:00,2.01E+11,20050524 500,2005 5 24,500,22,17R,5,471463.4755,2918526.927
139,M,SA,WET,NIGHT,20050524,10:00:00,2.01E+11,20050524 600,2005 5 24,600,54,17R,3,471368.3721,2918631.607
139,M,SA,WET,DAY,20050524,11:00:00,2.01E+11,20050524 700,2005 5 24,700,63,17R,3,471360.348,2918580.478
139,M,SA,WET,DAY,20050524,13:01:00,2.01E+11,20050524 901,2005 5 24,901,70,17R,4,471149.181,2919215.944
139,M,SA,WET,DAY,20050524,16:00:00,2.01E+11,20050524 1200,2005 5 24,1200,41,17R,4,471017.63,2919241.806
139,M,SA,WET,DAY,20050524,17:01:00,2.01E+11,20050524 1301,2005 5 24,1301,75,17R,3,471062.6104,2919263.996
139,M,SA,WET,DAY,20050524,19:00:00,2.01E+11,20050524 1500,2005 5 24,1500,41,17R,4,471027.6852,2919288.666
139,M,SA,WET,DAY,20050524,20:00:00,2.01E+11,20050524 1600,2005 5 24,1600,24,17R,4,470951.8115,2919166.544
139,M,SA,WET,DAY,20050524,21:00:00,2.01E+11,20050524 1700,2005 5 24,1700,58,17R,4,470929.505,2919212.518
139,M,SA,WET,DAY,20050524,22:00:00,2.01E+11,20050524 1800,2005 5 24,1800,40,17R,4,470951.2922,2919327.558
139,M,SA,WET,NIGHT,20050524,23:00:00,2.01E+11,20050524 1900,2005 5 24,1900,59,17R,4,471073.7976,2919367.156
139,M,SA,WET,NIGHT,20050525,1:00:00,2.01E+11,20050524 2100,2005 5 24,2100,41,17R,4,470977.2605,2919256.85
139,M,SA,WET,NIGHT,20050525,2:00:00,2.01E+11,20050524 2200,2005 5 24,2200,53,17R,4,470914.4311,2919460.732
139,M,SA,WET,NIGHT,20050525,3:00:00,2.01E+11,20050524 2300,2005 5 24,2300,64,17R,3,470927.5238,2920303.337
139,M,SA,WET,NIGHT,20050525,4:00:00,2.01E+11,20050525 000,2005 5 25,0,63,17R,3,471220.9231,2919993.434
139,M,SA,WET,NIGHT,20050525,5:00:00,2.01E+11,20050525 100,2005 5 25,100,67,17R,4,471160.844,2920118.14
139,M,SA,WET,NIGHT,20050525,6:01:00,2.01E+11,20050525 201,2005 5 25,201,75,17R,3,471326.7316,2919930.248
139,M,SA,WET,NIGHT,20050525,8:00:00,2.01E+11,20050525 400,2005 5 25,400,41,17R,4,471229.9048,2920044.063
139,M,SA,WET,NIGHT,20050525,9:00:00,2.01E+11,20050525 500,2005 5 25,500,53,17R,3,471081.5865,2920236.656
139,M,SA,WET,NIGHT,20050525,10:00:00,2.01E+11,20050525 600,2005 5 25,600,63,17R,3,471003.7868,2920195.125
139,M,SA,WET,DAY,20050525,12:00:00,2.01E+11,20050525 800,2005 5 25,800,67,17R,3,471021.8382,2920315.734
139,M,SA,WET,DAY,20050525,13:01:00,2.01E+11,20050525 901,2005 5 25,901,65,17R,4,470931.2483,2920187.267
139,M,SA,WET,DAY,20050525,15:00:00,2.01E+11,20050525 1100,2005 5 25,1100,64,17R,3,470965.2699,2920221.955
139,M,SA,WET,DAY,20050525,16:00:00,2.01E+11,20050525 1200,2005 5 25,1200,63,17R,3,470936.9795,2920330.56
139,M,SA,WET,DAY,20050525,17:00:00,2.01E+11,20050525 1300,2005 5 25,1300,63,17R,3,471067.0581,2920199.983
139,M,SA,WET,DAY,20050525,18:00:00,2.01E+11,20050525 1400,2005 5 25,1400,44,17R,4,471009.8664,2920352.423
139,M,SA,WET,DAY,20050525,19:00:00,2.01E+11,20050525 1500,2005 5 25,1500,62,17R,4,471128.074,2920217.805
139,M,SA,WET,DAY,20050525,20:00:00,2.01E+11,20050525 1600,2005 5 25,1600,42,17R,4,471108.1646,2920229.787
139,M,SA,WET,DAY,20050525,21:00:00,2.01E+11,20050525 1700,2005 5 25,1700,53,17R,3,470994.3637,2920267.159
139,M,SA,WET,NIGHT,20050526,2:01:00,2.01E+11,20050525 2201,2005 5 25,2201,72,17R,5,470580.8738,2920927.371
139,M,SA,WET,NIGHT,20050526,3:00:00,2.01E+11,20050525 2300,2005 5 25,2300,24,17R,4,470657.6118,2920952.311
139,M,SA,WET,NIGHT,20050526,6:00:00,2.01E+11,20050526 200,2005 5 26,200,72,17R,3,468422.7322,2920658.463
139,M,SA,WET,NIGHT,20050526,7:00:00,2.01E+11,20050526 300,2005 5 26,300,21,17R,4,467718.6941,2920843.787
139,M,SA,WET,NIGHT,20050526,8:00:00,2.01E+11,20050526 400,2005 5 26,400,42,17R,4,468072.1317,2922115.541
139,M,SA,WET,NIGHT,20050526,9:00:00,2.01E+11,20050526 500,2005 5 26,500,19,17R,4,467399.6184,2923162.254
139,M,SA,WET,DAY,20050526,13:01:00,2.01E+11,20050526 901,2005 5 26,901,75,17R,3,466112.1078,2923863.856
139,M,SA,WET,DAY,20050526,14:00:00,2.01E+11,20050526 1000,2005 5 26,1000,59,17R,3,466131.9288,2923757.785
139,M,SA,WET,DAY,20050526,16:01:00,2.01E+11,20050526 1201,2005 5 26,1201,69,17R,4,466098.0765,2923802.493
139,M,SA,WET,DAY,20050526,20:00:00,2.01E+11,20050526 1600,2005 5 26,1600,59,17R,4,466136.8213,2923830.214
139,M,SA,WET,DAY,20050526,21:00:00,2.01E+11,20050526 1700,2005 5 26,1700,53,17R,3,466100.0896,2923795.9
139,M,SA,WET,NIGHT,20050526,23:00:00,2.01E+11,20050526 1900,2005 5 26,1900,72,17R,3,466160.7389,2923786.861
139,M,SA,WET,NIGHT,20050527,0:00:00,2.01E+11,20050526 2000,2005 5 26,2000,41,17R,5,465987.1243,2923954.577
139,M,SA,WET,NIGHT,20050527,1:00:00,2.01E+11,20050526 2100,2005 5 26,2100,27,17R,4,465592.0141,2924492.56
139,M,SA,WET,NIGHT,20050527,2:00:00,2.01E+11,20050526 2200,2005 5 26,2200,39,17R,4,465181.8129,2924970.092
139,M,SA,WET,NIGHT,20050527,3:00:00,2.01E+11,20050526 2300,2005 5 26,2300,19,17R,5,465290.0275,2925429.773
139,M,AD,WET,NIGHT,20050527,4:00:00,2.01E+11,20050527 000,2005 5 27,0,22,17R,4,466226.347,2926808.063
139,M,AD,WET,NIGHT,20050527,5:00:00,2.01E+11,20050527 100,2005 5 27,100,58,17R,4,466647.6526,2927513.975
139,M,AD,WET,NIGHT,20050527,6:00:00,2.01E+11,20050527 200,2005 5 27,200,39,17R,5,466666.73,2927529.27
139,M,AD,WET,NIGHT,20050527,7:00:00,2.01E+11,20050527 300,2005 5 27,300,20,17R,4,466809.1038,2928291.76
139,M,AD,WET,NIGHT,20050527,9:00:00,2.01E+11,20050527 500,2005 5 27,500,63,17R,3,466276.0367,2928534.994
139,M,AD,WET,DAY,20050527,11:00:00,2.01E+11,20050527 700,2005 5 27,700,52,17R,3,466386.2199,2928563.336
139,M,AD,WET,DAY,20050527,13:00:00,2.01E+11,20050527 900,2005 5 27,900,53,17R,3,465730.5616,2929147.949
139,M,AD,WET,DAY,20050527,16:00:00,2.01E+11,20050527 1200,2005 5 27,1200,39,17R,4,465735.2202,2929158.587
139,M,AD,WET,DAY,20050527,17:00:00,2.01E+11,20050527 1300,2005 5 27,1300,52,17R,3,465881.0517,2929019.882
139,M,AD,WET,DAY,20050527,18:01:00,2.01E+11,20050527 1401,2005 5 27,1401,74,17R,4,465912.75,2929114.697
139,M,AD,WET,DAY,20050527,19:00:00,2.01E+11,20050527 1500,2005 5 27,1500,58,17R,4,465774.5764,2929188.834
139,M,AD,WET,DAY,20050527,20:00:00,2.01E+11,20050527 1600,2005 5 27,1600,39,17R,4,465738.0204,2929190.21
139,M,AD,WET,DAY,20050527,21:00:00,2.01E+11,20050527 1700,2005 5 27,1700,54,17R,3,465844.4557,2929069.895
139,M,AD,WET,NIGHT,20050527,23:00:00,2.01E+11,20050527 1900,2005 5 27,1900,40,17R,4,465778.5922,2929175.481
139,M,AD,WET,NIGHT,20050528,0:00:00,2.01E+11,20050527 2000,2005 5 27,2000,64,17R,3,465781.9055,2929386.581
139,M,AD,WET,NIGHT,20050528,1:00:00,2.01E+11,20050527 2100,2005 5 27,2100,39,17R,4,465316.7865,2929582.481
139,M,AD,WET,NIGHT,20050528,2:00:00,2.01E+11,20050527 2200,2005 5 27,2200,54,17R,4,464704.8074,2930383.531
139,M,AD,WET,NIGHT,20050528,3:00:00,2.01E+11,20050527 2300,2005 5 27,2300,39,17R,4,464718.9228,2930391.85
139,M,AD,WET,NIGHT,20050528,4:00:00,2.01E+11,20050528 000,2005 5 28,0,52,17R,3,464588.3597,2931363.049
139,M,AD,WET,NIGHT,20050528,5:01:00,2.01E+11,20050528 101,2005 5 28,101,73,17R,4,464750.1097,2931758.025
139,M,AD,WET,NIGHT,20050528,6:00:00,2.01E+11,20050528 200,2005 5 28,200,42,17R,4,464573.5176,2932034.361
139,M,AD,WET,NIGHT,20050528,7:00:00,2.01E+11,20050528 300,2005 5 28,300,42,17R,4,464667.6582,2932152.912
139,M,AD,WET,NIGHT,20050528,8:00:00,2.01E+11,20050528 400,2005 5 28,400,25,17R,4,464686.0554,2932139.619
139,M,AD,WET,NIGHT,20050528,9:00:00,2.01E+11,20050528 500,2005 5 28,500,40,17R,5,464622.6987,2932058.393
139,M,AD,WET,NIGHT,20050528,10:00:00,2.01E+11,20050528 600,2005 5 28,600,43,17R,5,464617.2919,2932180.205
139,M,AD,WET,DAY,20050528,11:00:00,2.01E+11,20050528 700,2005 5 28,700,17,17R,5,464828.5872,2932265.602
139,M,AD,WET,DAY,20050528,12:00:00,2.01E+11,20050528 800,2005 5 28,800,66,17R,4,465092.2344,2933268.74
139,M,AD,WET,DAY,20050528,13:00:00,2.01E+11,20050528 900,2005 5 28,900,65,17R,3,465098.8907,2933415.04
139,M,AD,WET,DAY,20050528,14:01:00,2.01E+11,20050528 1001,2005 5 28,1001,71,17R,4,464974.1927,2933272.092
139,M,AD,WET,DAY,20050528,15:00:00,2.01E+11,20050528 1100,2005 5 28,1100,41,17R,5,465000.9168,2933319.061
139,M,AD,WET,DAY,20050528,16:01:00,2.01E+11,20050528 1201,2005 5 28,1201,85,17R,4,465105.715,2933340.822
139,M,AD,WET,DAY,20050528,18:01:00,2.01E+11,20050528 1401,2005 5 28,1401,88,17R,3,465072.3471,2933368.125
139,M,AD,WET,DAY,20050528,20:00:00,2.01E+11,20050528 1600,2005 5 28,1600,40,17R,5,465010.1391,2933409.559
139,M,AD,WET,DAY,20050528,21:00:00,2.01E+11,20050528 1700,2005 5 28,1700,41,17R,4,465052.2486,2933394.17
139,M,AD,WET,NIGHT,20050528,23:01:00,2.01E+11,20050528 1901,2005 5 28,1901,80,17R,3,464964.8487,2933356.63
139,M,AD,WET,NIGHT,20050529,0:00:00,2.01E+11,20050528 2000,2005 5 28,2000,20,17R,4,464979.6997,2933330.177
139,M,AD,WET,NIGHT,20050529,1:00:00,2.01E+11,20050528 2100,2005 5 28,2100,42,17R,5,465550.7118,2933264.36
139,M,AD,WET,NIGHT,20050529,2:00:00,2.01E+11,20050528 2200,2005 5 28,2200,21,17R,5,465734.631,2932907.136
139,M,AD,WET,NIGHT,20050529,3:00:00,2.01E+11,20050528 2300,2005 5 28,2300,41,17R,4,464704.5189,2932068.085
139,M,AD,WET,NIGHT,20050529,4:00:00,2.01E+11,20050529 000,2005 5 29,0,42,17R,5,464662.7222,2932007.489
139,M,AD,WET,NIGHT,20050529,5:00:00,2.01E+11,20050529 100,2005 5 29,100,23,17R,5,464581.4887,2932092.302
139,M,AD,WET,NIGHT,20050529,6:01:00,2.01E+11,20050529 201,2005 5 29,201,87,17R,3,464592.2219,2932053.261
139,M,AD,WET,NIGHT,20050529,7:01:00,2.01E+11,20050529 301,2005 5 29,301,79,17R,3,464532.3657,2932157.147
139,M,AD,WET,NIGHT,20050529,8:00:00,2.01E+11,20050529 400,2005 5 29,400,41,17R,4,464972.5305,2931799.421
139,M,AD,WET,NIGHT,20050529,9:00:00,2.01E+11,20050529 500,2005 5 29,500,20,17R,4,465807.9347,2932626.255
139,M,AD,WET,NIGHT,20050529,10:01:00,2.01E+11,20050529 601,2005 5 29,601,64,17R,4,466618.8131,2932812.347
139,M,AD,WET,DAY,20050529,11:00:00,2.01E+11,20050529 700,2005 5 29,700,48,17R,4,466549.291,2932754.167
139,M,AD,WET,DAY,20050529,12:00:00,2.01E+11,20050529 800,2005 5 29,800,63,17R,3,466597.0928,2932800.788
139,M,AD,WET,DAY,20050529,13:00:00,2.01E+11,20050529 900,2005 5 29,900,20,17R,4,466614.5918,2932717.358
139,M,AD,WET,DAY,20050529,14:00:00,2.01E+11,20050529 1000,2005 5 29,1000,41,17R,4,466490.8163,2932826.946
139,M,AD,WET,DAY,20050529,15:00:00,2.01E+11,20050529 1100,2005 5 29,1100,69,17R,3,466552.6418,2932628.676
139,M,AD,WET,DAY,20050529,16:00:00,2.01E+11,20050529 1200,2005 5 29,1200,63,17R,3,466597.4238,2932647.842
139,M,AD,WET,DAY,20050529,17:00:00,2.01E+11,20050529 1300,2005 5 29,1300,39,17R,4,466609.2863,2932649.481
139,M,AD,WET,DAY,20050529,18:00:00,2.01E+11,20050529 1400,2005 5 29,1400,62,17R,3,466560.3089,2932456.646
139,M,AD,WET,DAY,20050529,19:00:00,2.01E+11,20050529 1500,2005 5 29,1500,39,17R,4,466623.7607,2932555.689
139,M,AD,WET,DAY,20050529,20:00:00,2.01E+11,20050529 1600,2005 5 29,1600,54,17R,3,466630.2165,2932570.254
139,M,AD,WET,NIGHT,20050530,1:00:00,2.01E+11,20050529 2100,2005 5 29,2100,41,17R,5,467275.1479,2931946.676
139,M,AD,WET,NIGHT,20050530,2:00:00,2.01E+11,20050529 2200,2005 5 29,2200,25,17R,5,468055.5129,2931275.141
139,M,AD,WET,NIGHT,20050530,3:00:00,2.01E+11,20050529 2300,2005 5 29,2300,19,17R,4,468556.3218,2931178.95
139,M,AD,WET,NIGHT,20050530,4:01:00,2.01E+11,20050530 001,2005 5 30,1,78,17R,3,469707.0395,2931115.6
139,M,AD,WET,NIGHT,20050530,5:01:00,2.01E+11,20050530 101,2005 5 30,101,76,17R,3,469853.6652,2931659.173
139,M,AD,WET,NIGHT,20050530,6:00:00,2.01E+11,20050530 200,2005 5 30,200,69,17R,5,469896.5112,2931626.642
139,M,AD,WET,NIGHT,20050530,7:00:00,2.01E+11,20050530 300,2005 5 30,300,53,17R,3,469830.7589,2932485.121
139,M,AD,WET,NIGHT,20050530,8:00:00,2.01E+11,20050530 400,2005 5 30,400,41,17R,5,469806.2226,2932518.106
139,M,AD,WET,NIGHT,20050530,9:00:00,2.01E+11,20050530 500,2005 5 30,500,55,17R,4,469910.3924,2932497.172
139,M,AD,WET,NIGHT,20050530,10:00:00,2.01E+11,20050530 600,2005 5 30,600,21,17R,4,469841.9929,2932800.477
139,M,AD,WET,DAY,20050530,11:00:00,2.01E+11,20050530 700,2005 5 30,700,52,17R,3,471598.1866,2933219.77
139,M,AD,WET,DAY,20050530,12:01:00,2.01E+11,20050530 801,2005 5 30,801,69,17R,4,472635.4829,2933751.223
139,M,AD,WET,DAY,20050530,13:00:00,2.01E+11,20050530 900,2005 5 30,900,62,17R,3,472551.1538,2933726.394
139,M,AD,WET,DAY,20050530,14:01:00,2.01E+11,20050530 1001,2005 5 30,1001,79,17R,3,472676.6696,2933550.236
139,M,AD,WET,DAY,20050530,15:01:00,2.01E+11,20050530 1101,2005 5 30,1101,78,17R,3,472527.3761,2933678.379
139,M,AD,WET,DAY,20050530,16:00:00,2.01E+11,20050530 1200,2005 5 30,1200,62,17R,3,472588.5642,2933650.066
139,M,AD,WET,DAY,20050530,18:01:00,2.01E+11,20050530 1401,2005 5 30,1401,75,17R,3,472540.6198,2933608.172
139,M,AD,WET,DAY,20050530,19:00:00,2.01E+11,20050530 1500,2005 5 30,1500,40,17R,4,472531.9756,2933626.624
139,M,AD,WET,DAY,20050530,20:00:00,2.01E+11,20050530 1600,2005 5 30,1600,41,17R,4,472515.3939,2933764.595
139,M,AD,WET,DAY,20050530,21:00:00,2.01E+11,20050530 1700,2005 5 30,1700,53,17R,3,472626.5878,2933669.347
