"","CatID","Sex","Age","ReprodStat","Season","Photoperiod","DateGMT","TimeGMT","DateTimeET","DateTimeET2","DateET2","TIMEET2","TTF","Zone","X","Y"
"41753","143","M","SA",0,"WET","DAY",NA,NA,200605261401,"20060526 1401","2006 5 26",1401,61,"",475199.745476957,2911847.64203592
"41754","143","M","SA",0,"WET","NIGHT",NA,NA,200605262101,"20060526 2101","2006 5 26",2101,64,"",475086.863078114,2912711.44079525
"41755","143","M","SA",0,"WET","DAY",NA,NA,200605271101,"20060527 1101","2006 5 27",1101,70,"",471511.922634687,2914608.68842945
"41756","143","M","SA",0,"WET","NIGHT",NA,NA,200605282201,"20060528 2201","2006 5 28",2201,76,"",473474.643720508,2914257.92073423
"41757","143","M","SA",0,"WET","NIGHT",NA,NA,200605290500,"20060529 500","2006 5 29",500,50,"",475205.688755684,2911704.52437581
"41758","143","M","SA",0,"WET","DAY",NA,NA,200605291200,"20060529 1200","2006 5 29",1200,51,"",475090.13913266,2913669.17344892
"41759","143","M","SA",0,"WET","NIGHT",NA,NA,200605291901,"20060529 1901","2006 5 29",1901,96,"",475412.688737344,2915499.93749668
"41760","143","M","SA",0,"WET","DAY",NA,NA,200605301601,"20060530 1601","2006 5 30",1601,107,"",470875.591556739,2912069.58280068
"41761","143","M","SA",0,"WET","NIGHT",NA,NA,200605302301,"20060530 2301","2006 5 30",2301,54,"",470706.613147564,2912440.33510115
"41762","143","M","SA",0,"WET","NIGHT",NA,NA,200605312001,"20060531 2001","2006 5 31",2001,85,"",469750.912342966,2913604.2028284
"41763","143","M","SA",0,"WET","NIGHT",NA,NA,200606010300,"20060601 300","2006 6 1",300,50,"",471350.953710657,2913830.55173276
"41764","143","M","SA",0,"WET","NIGHT",NA,NA,200606020001,"20060602 001","2006 6 2",1,62,"",469941.541850682,2913330.14693259
"41765","143","M","SA",0,"WET","DAY",NA,NA,200606020701,"20060602 701","2006 6 2",701,104,"",470897.934454616,2913999.70641048
"41766","143","M","SA",0,"WET","NIGHT",NA,NA,200606022101,"20060602 2101","2006 6 2",2101,70,"",471621.316270761,2914842.64664548
"41767","143","M","SA",0,"WET","DAY",NA,NA,200606031801,"20060603 1801","2006 6 3",1801,91,"",472162.927512761,2915046.46008144
"41768","143","M","SA",0,"WET","NIGHT",NA,NA,200606042200,"20060604 2200","2006 6 4",2200,53,"",473480.075118002,2912343.88356664
"41769","143","M","SA",0,"WET","NIGHT",NA,NA,200606060201,"20060606 201","2006 6 6",201,73,"",468037.624923069,2915616.80832397
"41770","143","M","SA",0,"WET","NIGHT",NA,NA,200606062300,"20060606 2300","2006 6 6",2300,52,"",472653.021760363,2914858.3256147
"41771","143","M","SA",0,"WET","NIGHT",NA,NA,200606070601,"20060607 601","2006 6 7",601,70,"",471784.763906483,2914726.06800321
"41772","143","M","SA",0,"WET","NIGHT",NA,NA,200606080300,"20060608 300","2006 6 8",300,54,"",474563.10661459,2911977.9352511
"41773","143","M","SA",0,"WET","DAY",NA,NA,200606081001,"20060608 1001","2006 6 8",1001,70,"",473765.636431403,2911633.1700771
"41774","143","M","SA",0,"WET","DAY",NA,NA,200606090700,"20060609 700","2006 6 9",700,53,"",474014.724226013,2911521.84615691
"41775","143","M","SA",0,"WET","NIGHT",NA,NA,200606092101,"20060609 2101","2006 6 9",2101,64,"",473471.310023732,2912833.65124936
"41776","143","M","SA",0,"WET","NIGHT",NA,NA,200606100400,"20060610 400","2006 6 10",400,56,"",469929.901639607,2914540.51119954
"41777","143","M","SA",0,"WET","DAY",NA,NA,200606101801,"20060610 1801","2006 6 10",1801,65,"",470537.826321688,2914843.25037346
"41778","143","M","SA",0,"WET","DAY",NA,NA,200606110801,"20060611 801","2006 6 11",801,90,"",472310.225347254,2914513.88247405
"41779","143","M","SA",0,"WET","DAY",NA,NA,200606111501,"20060611 1501","2006 6 11",1501,112,"",472316.203961201,2914455.26192088
"41780","143","M","SA",0,"WET","NIGHT",NA,NA,200606121901,"20060612 1901","2006 6 12",1901,103,"",473431.646089736,2914696.09846678
"41781","143","M","SA",0,"WET","NIGHT",NA,NA,200606130200,"20060613 200","2006 6 13",200,52,"",473705.913914159,2912183.02567337
"41782","143","M","SA",0,"WET","NIGHT",NA,NA,200606132301,"20060613 2301","2006 6 13",2301,63,"",474479.326051723,2911840.94871865
"41783","143","M","SA",0,"WET","NIGHT",NA,NA,200606142000,"20060614 2000","2006 6 14",2000,54,"",473212.569687121,2914710.17232364
"41784","143","M","SA",0,"WET","NIGHT",NA,NA,200606150300,"20060615 300","2006 6 15",300,58,"",475185.876302816,2911861.89387502
"41785","143","M","SA",0,"WET","DAY",NA,NA,200606151001,"20060615 1001","2006 6 15",1001,61,"",472062.767721765,2914775.55863611
"41786","143","M","SA",0,"WET","DAY",NA,NA,200606151701,"20060615 1701","2006 6 15",1701,70,"",472249.091172434,2914794.09407036
"41787","143","M","SA",0,"WET","NIGHT",NA,NA,200606160000,"20060616 000","2006 6 16",0,52,"",468814.059503585,2915412.12856593
"41788","143","M","SA",0,"WET","DAY",NA,NA,200606161400,"20060616 1400","2006 6 16",1400,54,"",467484.898769312,2914836.75098268
"41789","143","M","SA",0,"WET","NIGHT",NA,NA,200606170401,"20060617 401","2006 6 17",401,61,"",467588.232689191,2914879.3986669
"41790","143","M","SA",0,"WET","NIGHT",NA,NA,200606180100,"20060618 100","2006 6 18",100,54,"",469368.836398292,2915369.49830981
"41791","143","M","SA",0,"WET","DAY",NA,NA,200606181501,"20060618 1501","2006 6 18",1501,72,"",469220.301307015,2915394.12945645
"41792","143","M","SA",0,"WET","NIGHT",NA,NA,200606182202,"20060618 2202","2006 6 18",2202,132,"",469406.840971597,2915262.06056874
"41793","143","M","SA",0,"WET","DAY",NA,NA,200606191201,"20060619 1201","2006 6 19",1201,90,"",470557.330154788,2914986.15678465
"41794","143","M","SA",0,"WET","NIGHT",NA,NA,200606200200,"20060620 200","2006 6 20",200,53,"",474494.816039544,2911746.56224703
"41795","143","M","SA",0,"WET","DAY",NA,NA,200606200900,"20060620 900","2006 6 20",900,53,"",474552.622770276,2910925.79016518
"41796","143","M","SA",0,"WET","DAY",NA,NA,200606201600,"20060620 1600","2006 6 20",1600,53,"",474588.802964915,2911394.39077651
"41797","143","M","SA",0,"WET","NIGHT",NA,NA,200606202300,"20060620 2300","2006 6 20",2300,55,"",474278.976889037,2914987.96470096
"41798","143","M","SA",0,"WET","NIGHT",NA,NA,200606220300,"20060622 300","2006 6 22",300,51,"",470365.726013832,2912275.1753413
"41799","143","M","SA",0,"WET","NIGHT",NA,NA,200606230000,"20060623 000","2006 6 23",0,52,"",470337.756829523,2913176.61106342
"41800","143","M","SA",0,"WET","DAY",NA,NA,200606230700,"20060623 700","2006 6 23",700,52,"",470430.392686024,2913133.08127385
"41801","143","M","SA",0,"WET","NIGHT",NA,NA,200606232101,"20060623 2101","2006 6 23",2101,100,"",471037.074686021,2913682.95253169
"41802","143","M","SA",0,"WET","NIGHT",NA,NA,200606240401,"20060624 401","2006 6 24",401,63,"",469791.166889586,2914695.07010811
"41803","143","M","SA",0,"WET","DAY",NA,NA,200606241801,"20060624 1801","2006 6 24",1801,82,"",469548.637208581,2915008.09244639
"41804","143","M","SA",0,"WET","NIGHT",NA,NA,200606250101,"20060625 101","2006 6 25",101,106,"",473070.766733665,2913618.36054595
"41805","143","M","SA",0,"WET","DAY",NA,NA,200606250800,"20060625 800","2006 6 25",800,52,"",473036.051815733,2913562.63201174
"41806","143","M","SA",0,"WET","NIGHT",NA,NA,200606260501,"20060626 501","2006 6 26",501,90,"",472841.372514181,2913728.69846621
"41807","143","M","SA",0,"WET","NIGHT",NA,NA,200606261901,"20060626 1901","2006 6 26",1901,91,"",473641.605105326,2914001.62937061
"41808","143","M","SA",0,"WET","NIGHT",NA,NA,200606270200,"20060627 200","2006 6 27",200,51,"",474155.805435795,2911718.64059019
"41809","143","M","SA",0,"WET","NIGHT",NA,NA,200606272300,"20060627 2300","2006 6 27",2300,53,"",475124.472068094,2912731.0249025
"41810","143","M","SA",0,"WET","NIGHT",NA,NA,200606290300,"20060629 300","2006 6 29",300,56,"",469422.181910243,2913787.89759267
"41811","143","M","SA",0,"WET","DAY",NA,NA,200606291000,"20060629 1000","2006 6 29",1000,52,"",466083.352536112,2915415.16672191
"41812","143","M","SA",0,"WET","NIGHT",NA,NA,200606300000,"20060630 000","2006 6 30",0,55,"",466097.607417282,2908376.41179228
"41813","143","M","SA",0,"WET","DAY",NA,NA,200606300701,"20060630 701","2006 6 30",701,95,"",467540.876281492,2910083.22680667
"41814","143","M","SA",0,"WET","NIGHT",NA,NA,200606302101,"20060630 2101","2006 6 30",2101,85,"",466434.8156478,2910195.59377483
"41815","143","M","SA",0,"WET","NIGHT",NA,NA,200607010400,"20060701 400","2006 7 1",400,50,"",466804.245586973,2913182.13065427
"41816","143","M","SA",0,"WET","DAY",NA,NA,200607011101,"20060701 1101","2006 7 1",1101,70,"",466926.521720804,2913304.99389705
"41817","143","M","SA",0,"WET","NIGHT",NA,NA,200607020101,"20060702 101","2006 7 2",101,62,"",467009.992079895,2912980.08009608
"41818","143","M","SA",0,"WET","DAY",NA,NA,200607021501,"20060702 1501","2006 7 2",1501,63,"",468064.486387275,2915003.30043028
"41819","143","M","SA",0,"WET","NIGHT",NA,NA,200607022201,"20060702 2201","2006 7 2",2201,101,"",473016.669083342,2914096.25353046
"41820","143","M","SA",0,"WET","NIGHT",NA,NA,200607031901,"20060703 1901","2006 7 3",1901,70,"",475119.715655278,2912205.78493277
"41821","143","M","SA",0,"WET","NIGHT",NA,NA,200607040200,"20060704 200","2006 7 4",200,58,"",471294.440690167,2914355.11435139
"41822","143","M","SA",0,"WET","DAY",NA,NA,200607040901,"20060704 901","2006 7 4",901,70,"",470373.829048511,2914568.25254225
"41823","143","M","SA",0,"WET","NIGHT",NA,NA,200607042300,"20060704 2300","2006 7 4",2300,62,"",471101.41656664,2916664.16132327
"41824","143","M","SA",0,"WET","NIGHT",NA,NA,200607060301,"20060706 301","2006 7 6",301,90,"",471477.073085453,2912246.66691892
"41825","143","M","SA",0,"WET","NIGHT",NA,NA,200607070001,"20060707 001","2006 7 7",1,82,"",472084.625724744,2911975.1379244
"41826","143","M","SA",0,"WET","DAY",NA,NA,200607070701,"20060707 701","2006 7 7",701,70,"",471954.6473363,2912006.46472739
"41827","143","M","SA",0,"WET","NIGHT",NA,NA,200607072102,"20060707 2102","2006 7 7",2102,140,"",472301.134885795,2912640.23096947
"41828","143","M","SA",0,"WET","NIGHT",NA,NA,200607080401,"20060708 401","2006 7 8",401,61,"",471592.570952211,2914781.44078499
"41829","143","M","SA",0,"WET","DAY",NA,NA,200607081801,"20060708 1801","2006 7 8",1801,55,"",470715.227510318,2913010.24629417
"41830","143","M","SA",0,"WET","NIGHT",NA,NA,200607090100,"20060709 100","2006 7 9",100,51,"",470846.36897001,2912396.34583852
"41831","143","M","SA",0,"WET","DAY",NA,NA,200607091501,"20060709 1501","2006 7 9",1501,90,"",470955.566531807,2912578.33685398
"41832","143","M","SA",0,"WET","NIGHT",NA,NA,200607092200,"20060709 2200","2006 7 9",2200,54,"",470682.642817322,2912680.06740915
"41833","143","M","SA",0,"WET","NIGHT",NA,NA,200607100501,"20060710 501","2006 7 10",501,85,"",469962.643062674,2913000.85596032
"41834","143","M","SA",0,"WET","NIGHT",NA,NA,200607110202,"20060711 202","2006 7 11",202,140,"",475440.599858098,2912687.10851936
"41835","143","M","SA",0,"WET","NIGHT",NA,NA,200607112301,"20060711 2301","2006 7 11",2301,62,"",473134.599357221,2913623.99186581
"41836","143","M","SA",0,"WET","NIGHT",NA,NA,200607140001,"20060714 001","2006 7 14",1,57,"",468981.168452103,2916287.04281161
"41837","143","M","SA",0,"WET","NIGHT",NA,NA,200607142101,"20060714 2101","2006 7 14",2101,81,"",467016.299500361,2915596.13707964
"41838","143","M","SA",0,"WET","NIGHT",NA,NA,200607160100,"20060716 100","2006 7 16",100,60,"",472952.033307146,2913781.72233724
"41839","143","M","SA",0,"WET","DAY",NA,NA,200607160801,"20060716 801","2006 7 16",801,84,"",471801.517841015,2914359.91833977
"41840","143","M","SA",0,"WET","NIGHT",NA,NA,200607162200,"20060716 2200","2006 7 16",2200,51,"",470556.526688579,2915588.61003976
"41841","143","M","SA",0,"WET","NIGHT",NA,NA,200607180201,"20060718 201","2006 7 18",201,55,"",466324.913918689,2910012.42679813
"41842","143","M","SA",0,"WET","DAY",NA,NA,200607180901,"20060718 901","2006 7 18",901,70,"",467290.449291978,2909929.21007269
"41843","143","M","SA",0,"WET","DAY",NA,NA,200607181600,"20060718 1600","2006 7 18",1600,54,"",465834.366665285,2910024.36995515
"41844","143","M","SA",0,"WET","NIGHT",NA,NA,200607182300,"20060718 2300","2006 7 18",2300,50,"",464184.665366486,2906579.57630401
"41845","143","M","SA",0,"WET","NIGHT",NA,NA,200607190601,"20060719 601","2006 7 19",601,91,"",463302.578047473,2907532.19720317
"41846","143","M","SA",0,"WET","NIGHT",NA,NA,200607200301,"20060720 301","2006 7 20",301,72,"",464664.079661552,2906281.72978231
"41847","143","M","SA",0,"WET","DAY",NA,NA,200607201700,"20060720 1700","2006 7 20",1700,54,"",463790.812239658,2907233.2038339
"41848","143","M","SA",0,"WET","NIGHT",NA,NA,200607210001,"20060721 001","2006 7 21",1,64,"",463799.235545393,2907118.43090746
"41849","143","M","SA",0,"WET","DAY",NA,NA,200607210701,"20060721 701","2006 7 21",701,91,"",463739.004965745,2907152.027581
"41850","143","M","SA",0,"WET","DAY",NA,NA,200607211400,"20060721 1400","2006 7 21",1400,68,"",463920.84202848,2907031.70783909
"41851","143","M","SA",0,"WET","NIGHT",NA,NA,200607220401,"20060722 401","2006 7 22",401,90,"",464366.913886029,2908912.66485838
"41852","143","M","SA",0,"WET","DAY",NA,NA,200607221100,"20060722 1100","2006 7 22",1100,53,"",465548.972153794,2909275.93250401
"41853","143","M","SA",0,"WET","DAY",NA,NA,200607221800,"20060722 1800","2006 7 22",1800,53,"",465597.582671456,2909153.5812239
"41854","143","M","SA",0,"WET","NIGHT",NA,NA,200607230101,"20060723 101","2006 7 23",101,61,"",465910.890256941,2912411.7343689
"41855","143","M","SA",0,"WET","DAY",NA,NA,200607230801,"20060723 801","2006 7 23",801,110,"",466860.287070371,2916302.06844803
"41856","143","M","SA",0,"WET","DAY",NA,NA,200607231501,"20060723 1501","2006 7 23",1501,69,"",466740.247133013,2916047.01636404
"41857","143","M","SA",0,"WET","NIGHT",NA,NA,200607232201,"20060723 2201","2006 7 23",2201,70,"",466857.534204986,2916886.51881921
"41858","143","M","SA",0,"WET","NIGHT",NA,NA,200607252300,"20060725 2300","2006 7 25",2300,55,"",473890.117687162,2914327.79229022
"41859","143","M","SA",0,"WET","NIGHT",NA,NA,200607260601,"20060726 601","2006 7 26",601,70,"",473697.57538154,2914081.70514246
"41860","143","M","SA",0,"WET","NIGHT",NA,NA,200607262001,"20060726 2001","2006 7 26",2001,112,"",474110.844094697,2914436.13284835
"41861","143","M","SA",0,"WET","NIGHT",NA,NA,200607270300,"20060727 300","2006 7 27",300,52,"",475198.083085954,2915337.02802088
"41862","143","M","SA",0,"WET","DAY",NA,NA,200607271701,"20060727 1701","2006 7 27",1701,60,"",474330.516552158,2916990.92426464
"41863","143","M","SA",0,"WET","NIGHT",NA,NA,200607280001,"20060728 001","2006 7 28",1,90,"",472542.222768642,2914512.2728792
"41864","143","M","SA",0,"WET","NIGHT",NA,NA,200607282101,"20060728 2101","2006 7 28",2101,82,"",471111.085692633,2912703.92453717
"41865","143","M","SA",0,"WET","NIGHT",NA,NA,200607290401,"20060729 401","2006 7 29",401,94,"",471043.884241909,2913388.12845981
"41866","143","M","SA",0,"WET","DAY",NA,NA,200607300801,"20060730 801","2006 7 30",801,87,"",469933.09311536,2914671.85051843
"41867","143","M","SA",0,"WET","NIGHT",NA,NA,200607302201,"20060730 2201","2006 7 30",2201,53,"",469721.69656634,2913166.66667995
"41868","143","M","SA",0,"WET","NIGHT",NA,NA,200608010201,"20060801 201","2006 8 1",201,64,"",470178.687832698,2913299.46649029
"41869","143","M","SA",0,"WET","NIGHT",NA,NA,200608020601,"20060802 601","2006 8 2",601,84,"",470674.857761499,2914936.76744837
"41870","143","M","SA",0,"WET","NIGHT",NA,NA,200608030301,"20060803 301","2006 8 3",301,62,"",472860.482003033,2914456.67988274
"41871","143","M","SA",0,"WET","DAY",NA,NA,200608031001,"20060803 1001","2006 8 3",1001,62,"",470417.630956128,2916500.34201156
"41872","143","M","SA",0,"WET","DAY",NA,NA,200608031702,"20060803 1702","2006 8 3",1702,120,"",470603.55498562,2916775.48941834
"41873","143","M","SA",0,"WET","NIGHT",NA,NA,200608050402,"20060805 402","2006 8 5",402,140,"",471649.700503405,2914151.35854153
"41874","143","M","SA",0,"WET","DAY",NA,NA,200608060801,"20060806 801","2006 8 6",801,90,"",470053.94452405,2915636.82243954
"41875","143","M","SA",0,"WET","DAY",NA,NA,200608061501,"20060806 1501","2006 8 6",1501,70,"",470090.068028603,2915562.24533642
"41876","143","M","SA",0,"WET","NIGHT",NA,NA,200608070501,"20060807 501","2006 8 7",501,91,"",466994.755746543,2915641.81252313
"41877","143","M","SA",0,"WET","DAY",NA,NA,200608071201,"20060807 1201","2006 8 7",1201,64,"",466880.263449587,2915521.00179689
"41878","143","M","SA",0,"WET","NIGHT",NA,NA,200608071901,"20060807 1901","2006 8 7",1901,70,"",466510.29035572,2915700.25527482
"41879","143","M","SA",0,"WET","NIGHT",NA,NA,200608080201,"20060808 201","2006 8 8",201,61,"",466777.973050375,2916372.35843336
"41880","143","M","SA",0,"WET","NIGHT",NA,NA,200608090601,"20060809 601","2006 8 9",601,90,"",470737.733613972,2913204.7142225
"41881","143","M","SA",0,"WET","NIGHT",NA,NA,200608092000,"20060809 2000","2006 8 9",2000,55,"",470765.131400485,2913122.61786401
"41882","143","M","SA",0,"WET","DAY",NA,NA,200608101701,"20060810 1701","2006 8 10",1701,62,"",470849.921285499,2913221.38855304
"41883","143","M","SA",0,"WET","DAY",NA,NA,200608110700,"20060811 700","2006 8 11",700,54,"",470411.444724601,2913145.68673609
"41884","143","M","SA",0,"WET","NIGHT",NA,NA,200608112101,"20060811 2101","2006 8 11",2101,56,"",470444.923141677,2913072.17460319
"41885","143","M","SA",0,"WET","NIGHT",NA,NA,200608130101,"20060813 101","2006 8 13",101,70,"",470436.445465814,2913265.63816078
"41886","143","M","SA",0,"WET","DAY",NA,NA,200608130801,"20060813 801","2006 8 13",801,63,"",469706.16092924,2913490.42236511
"41887","143","M","SA",0,"WET","NIGHT",NA,NA,200608132201,"20060813 2201","2006 8 13",2201,70,"",469851.146612596,2913236.30043478
"41888","143","M","SA",0,"WET","NIGHT",NA,NA,200608140500,"20060814 500","2006 8 14",500,54,"",471195.301937874,2914270.96287991
"41889","143","M","SA",0,"WET","DAY",NA,NA,200608141200,"20060814 1200","2006 8 14",1200,50,"",472455.074840553,2915683.41338859
"41890","143","M","SA",0,"WET","DAY",NA,NA,200608150901,"20060815 901","2006 8 15",901,62,"",469231.688886728,2914635.99617704
"41891","143","M","SA",0,"WET","NIGHT",NA,NA,200608152300,"20060815 2300","2006 8 15",2300,54,"",469533.94005435,2914898.21117289
"41892","143","M","SA",0,"WET","NIGHT",NA,NA,200608160601,"20060816 601","2006 8 16",601,64,"",469559.58457635,2914573.84234423
"41893","143","M","SA",0,"WET","DAY",NA,NA,200608161301,"20060816 1301","2006 8 16",1301,97,"",469115.038436424,2914574.83964672
"41894","143","M","SA",0,"WET","NIGHT",NA,NA,200608162001,"20060816 2001","2006 8 16",2001,61,"",470568.056032442,2914827.12064333
"41895","143","M","SA",0,"WET","NIGHT",NA,NA,200608170302,"20060817 302","2006 8 17",302,140,"",472299.010638081,2914422.66593939
"41896","143","M","SA",0,"WET","DAY",NA,NA,200608181401,"20060818 1401","2006 8 18",1401,70,"",471437.999774549,2914129.73968944
"41897","143","M","SA",0,"WET","DAY",NA,NA,200608191101,"20060819 1101","2006 8 19",1101,61,"",471593.171502408,2914341.58502714
"41898","143","M","SA",0,"WET","DAY",NA,NA,200608200800,"20060820 800","2006 8 20",800,53,"",470055.353396088,2914420.0047343
"41899","143","M","SA",0,"WET","NIGHT",NA,NA,200608210501,"20060821 501","2006 8 21",501,90,"",469483.851555739,2913652.87014556
"41900","143","M","SA",0,"WET","DAY",NA,NA,200608211201,"20060821 1201","2006 8 21",1201,60,"",470037.608911991,2914640.25408319
"41901","143","M","SA",0,"WET","NIGHT",NA,NA,200608220201,"20060822 201","2006 8 22",201,90,"",469709.919819266,2914662.52105708
"41902","143","M","SA",0,"WET","DAY",NA,NA,200608221601,"20060822 1601","2006 8 22",1601,70,"",470484.852692179,2914940.02110641
"41903","143","M","SA",0,"WET","NIGHT",NA,NA,200608232000,"20060823 2000","2006 8 23",2000,55,"",470867.984287728,2914907.48165614
"41904","143","M","SA",0,"WET","DAY",NA,NA,200608241701,"20060824 1701","2006 8 24",1701,92,"",466350.294100653,2915461.72005611
"41905","143","M","SA",0,"WET","NIGHT",NA,NA,200608250001,"20060825 001","2006 8 25",1,71,"",466131.816443071,2911425.90576632
"41906","143","M","SA",0,"WET","DAY",NA,NA,200608250702,"20060825 702","2006 8 25",702,140,"",467012.912812486,2909790.43727673
"41907","143","M","SA",0,"WET","DAY",NA,NA,200608261801,"20060826 1801","2006 8 26",1801,90,"",467692.84743432,2915291.47062121
"41908","143","M","SA",0,"WET","DAY",NA,NA,200608270802,"20060827 802","2006 8 27",802,120,"",469733.141737647,2914334.5514656
"41909","143","M","SA",0,"WET","NIGHT",NA,NA,200608272201,"20060827 2201","2006 8 27",2201,90,"",471368.333519436,2915065.70874589
"41910","143","M","SA",0,"WET","NIGHT",NA,NA,200608302001,"20060830 2001","2006 8 30",2001,68,"",472876.307893042,2914145.05993054
"41911","143","M","SA",0,"WET","NIGHT",NA,NA,200609012101,"20060901 2101","2006 9 1",2101,65,"",470666.535679437,2916596.18241865
"41912","143","M","SA",0,"WET","DAY",NA,NA,200609021800,"20060902 1800","2006 9 2",1800,51,"",472769.452743329,2917697.57768343
"41913","143","M","SA",0,"WET","DAY",NA,NA,200609031501,"20060903 1501","2006 9 3",1501,63,"",472572.388478063,2917686.36008295
"41914","143","M","SA",0,"WET","DAY",NA,NA,200609041900,"20060904 1900","2006 9 4",1900,56,"",471630.128002297,2916455.23334379
"41915","143","M","SA",0,"WET","DAY",NA,NA,200609051601,"20060905 1601","2006 9 5",1601,62,"",470139.245672587,2915407.99381864
"41916","143","M","SA",0,"WET","NIGHT",NA,NA,200609052301,"20060905 2301","2006 9 5",2301,91,"",470189.22531268,2915347.68230652
"41917","143","M","SA",0,"WET","NIGHT",NA,NA,200609062001,"20060906 2001","2006 9 6",2001,81,"",470820.887303151,2915120.54612468
"41918","143","M","SA",0,"WET","NIGHT",NA,NA,200609070301,"20060907 301","2006 9 7",301,104,"",471224.709547471,2914226.0299584
"41919","143","M","SA",0,"WET","NIGHT",NA,NA,200609082101,"20060908 2101","2006 9 8",2101,91,"",471868.514940243,2912458.35528047
"41920","143","M","SA",0,"WET","DAY",NA,NA,200609091801,"20060909 1801","2006 9 9",1801,65,"",471316.376811005,2914425.67819333
"41921","143","M","SA",0,"WET","NIGHT",NA,NA,200609130601,"20060913 601","2006 9 13",601,68,"",469938.085730162,2914357.01999577
"41922","143","M","SA",0,"WET","DAY",NA,NA,200609131300,"20060913 1300","2006 9 13",1300,50,"",470206.806830261,2915794.8162641
"41923","143","M","SA",0,"WET","NIGHT",NA,NA,200609132001,"20060913 2001","2006 9 13",2001,58,"",470094.957570333,2913948.4853103
"41924","143","M","SA",0,"WET","NIGHT",NA,NA,200609140302,"20060914 302","2006 9 14",302,129,"",471482.396035433,2912906.4341046
"41925","143","M","SA",0,"WET","DAY",NA,NA,200609151401,"20060915 1401","2006 9 15",1401,70,"",470568.89660098,2915516.33768706
"41926","143","M","SA",0,"WET","NIGHT",NA,NA,200609152101,"20060915 2101","2006 9 15",2101,70,"",469235.937257607,2915196.03855627
"41927","143","M","SA",0,"WET","NIGHT",NA,NA,200609170101,"20060917 101","2006 9 17",101,79,"",469650.04434016,2914758.17620969
"41928","143","M","SA",0,"WET","NIGHT",NA,NA,200609172201,"20060917 2201","2006 9 17",2201,90,"",469465.260993708,2914251.15863299
"41929","143","M","SA",0,"WET","DAY",NA,NA,200609181900,"20060918 1900","2006 9 18",1900,51,"",469613.237798866,2916841.67754809
"41930","143","M","SA",0,"WET","NIGHT",NA,NA,200609192300,"20060919 2300","2006 9 19",2300,55,"",469689.468039367,2914452.75233001
"41931","143","M","SA",0,"WET","NIGHT",NA,NA,200609200601,"20060920 601","2006 9 20",601,73,"",469254.421705257,2915070.24940597
"41932","143","M","SA",0,"WET","DAY",NA,NA,200609201301,"20060920 1301","2006 9 20",1301,90,"",469009.246292356,2915078.31966164
"41933","143","M","SA",0,"WET","NIGHT",NA,NA,200609210301,"20060921 301","2006 9 21",301,64,"",469938.24825424,2914560.22604275
"41934","143","M","SA",0,"WET","DAY",NA,NA,200609220701,"20060922 701","2006 9 22",701,120,"",471347.219114404,2914301.75386285
"41935","143","M","SA",0,"WET","DAY",NA,NA,200609231800,"20060923 1800","2006 9 23",1800,58,"",471243.201933488,2914914.11673656
"41936","143","M","SA",0,"WET","NIGHT",NA,NA,200609251901,"20060925 1901","2006 9 25",1901,70,"",471163.541671138,2914823.53533802
"41937","143","M","SA",0,"WET","DAY",NA,NA,200609260901,"20060926 901","2006 9 26",901,70,"",469682.695549898,2916693.42067718
"41938","143","M","SA",0,"WET","DAY",NA,NA,200609261601,"20060926 1601","2006 9 26",1601,62,"",469384.361802455,2916863.87253934
"41939","143","M","SA",0,"WET","NIGHT",NA,NA,200609262301,"20060926 2301","2006 9 26",2301,94,"",467334.318488926,2915549.12197908
"41940","143","M","SA",0,"WET","NIGHT",NA,NA,200609270601,"20060927 601","2006 9 27",601,100,"",467284.75216268,2915546.59597695
"41941","143","M","SA",0,"WET","DAY",NA,NA,200609271301,"20060927 1301","2006 9 27",1301,102,"",467595.051301986,2915218.31601919
"41942","143","M","SA",0,"WET","NIGHT",NA,NA,200609280301,"20060928 301","2006 9 28",301,64,"",467470.857916303,2915453.11223061
"41943","143","M","SA",0,"WET","DAY",NA,NA,200609281701,"20060928 1701","2006 9 28",1701,70,"",467463.786581095,2915226.99526978
"41944","143","M","SA",0,"WET","DAY",NA,NA,200609290701,"20060929 701","2006 9 29",701,82,"",467400.33774972,2915307.85267706
"41945","143","M","SA",0,"WET","NIGHT",NA,NA,200609292100,"20060929 2100","2006 9 29",2100,53,"",466752.100537214,2916140.07562098
"41946","143","M","SA",0,"WET","NIGHT",NA,NA,200609300401,"20060930 401","2006 9 30",401,54,"",466715.140305117,2917380.01060542
"41947","143","M","SA",0,"WET","DAY",NA,NA,200609301100,"20060930 1100","2006 9 30",1100,54,"",466788.110504963,2916615.07990713
"41948","143","M","SA",0,"WET","DAY",NA,NA,200609301801,"20060930 1801","2006 9 30",1801,64,"",467176.293056492,2916903.18052702
"41949","143","M","SA",0,"WET","DAY",NA,NA,200610010801,"20061001 801","2006 10 1",801,62,"",468180.881855939,2915255.48877164
"41950","143","M","SA",0,"WET","DAY",NA,NA,200610011501,"20061001 1501","2006 10 1",1501,61,"",469916.918535888,2914497.03063091
"41951","143","M","SA",0,"WET","NIGHT",NA,NA,200610012201,"20061001 2201","2006 10 1",2201,71,"",471163.021394167,2914289.7508036
"41952","143","M","SA",0,"WET","DAY",NA,NA,200610021201,"20061002 1201","2006 10 2",1201,84,"",471498.277421698,2914356.50740164
