crop,d_cover,d_roads,animal_id,use,roaddist,BinRoad,NewDate,Season,cropnew,std_cover,std_roads
2,84.85281374,180,647572A,1,207.1932872,200-400,11/12/2011 6:00,winter2012,1,-0.038770589,-0.628488802
2,94.86832981,189.7366596,647572A,1,214.8090117,200-400,11/12/2011 9:00,winter2012,1,0.04100705,-0.597572549
2,108.1665383,90,647572A,1,88.3880923,0-200,11/12/2011 12:01,winter2012,1,0.146932662,-0.914260606
2,60,210,647572A,1,225.073735,200-400,11/12/2011 15:00,winter2012,1,-0.236733307,-0.533231534
4,0,540,647572A,1,537.7600052,400-600,11/12/2011 21:00,winter2012,2,-0.714657587,0.514598416
5,67.08203932,30,647572A,1,25.82008068,0-200,11/13/2011 0:00,winter2012,3,-0.180321998,-1.104775143
1,108.1665383,0,647572A,1,5.170248881,0-200,11/13/2011 3:00,winter2012,1,0.146932662,-1.200032411
5,84.85281374,60,647572A,1,55.04117471,0-200,11/13/2011 6:00,winter2012,3,-0.038770589,-1.009517874
1,30,60,647572A,1,63.29931544,0-200,11/13/2011 9:00,winter2012,1,-0.475695447,-1.009517874
5,84.85281374,60,647572A,1,56.07490245,0-200,11/13/2011 12:00,winter2012,3,-0.038770589,-1.009517874
1,30,690.651866,647572A,1,701.3426898,600-800,11/13/2011 15:00,winter2012,1,-0.475695447,0.992954589
4,0,676.8308504,647572A,1,679.6343184,600-800,11/13/2011 18:00,winter2012,2,-0.714657587,0.949069516
4,0,695.8448103,647572A,1,697.5924348,600-800,11/13/2011 21:00,winter2012,2,-0.714657587,1.009443445
4,0,502.8916384,647572A,1,524.960633,400-600,11/14/2011 0:00,winter2012,2,-0.714657587,0.396770378
5,192.0937271,0,647572A,1,18.36248939,0-200,11/14/2011 3:00,winter2012,3,0.815446684,-1.200032411
5,30,90,647572A,1,91.01360294,0-200,11/14/2011 6:00,winter2012,3,-0.475695447,-0.914260606
5,30,90,647572A,1,91.10023612,0-200,11/14/2011 9:00,winter2012,3,-0.475695447,-0.914260606
4,0,30,647572A,1,39.59901243,0-200,11/14/2011 12:00,winter2012,2,-0.714657587,-1.104775143
2,67.08203932,241.8677324,647572A,1,254.5200652,200-400,11/14/2011 15:00,winter2012,1,-0.180321998,-0.432043763
5,30,313.2091953,647572A,1,320.0887961,200-400,11/14/2011 18:00,winter2012,3,-0.475695447,-0.205517334
5,30,313.2091953,647572A,1,323.5125312,200-400,11/14/2011 21:00,winter2012,3,-0.475695447,-0.205517334
2,60,210,647572A,1,210.8897526,200-400,11/15/2011 0:00,winter2012,1,-0.236733307,-0.533231534
2,94.86832981,180,647572A,1,191.9931476,200-400,11/15/2011 3:00,winter2012,1,0.04100705,-0.628488802
4,0,30,647572A,1,42.99267748,0-200,11/15/2011 6:00,winter2012,2,-0.714657587,-1.104775143
5,30,30,647572A,1,30.05207844,0-200,11/15/2011 9:00,winter2012,3,-0.475695447,-1.104775143
2,42.42640687,120,647572A,1,110.3424028,0-200,11/15/2011 12:00,winter2012,1,-0.376714088,-0.819003338
2,30,256.3201124,647572A,1,267.0558462,200-400,11/15/2011 15:00,winter2012,1,-0.475695447,-0.386153955
4,0,510,647572A,1,524.4978507,400-600,11/15/2011 18:00,winter2012,2,-0.714657587,0.419341148
4,0,540,647572A,1,535.3809517,400-600,11/15/2011 21:01,winter2012,2,-0.714657587,0.514598416
2,84.85281374,218.4032967,647572A,1,230.880833,200-400,11/16/2011 0:00,winter2012,1,-0.038770589,-0.506549031
2,234.3074903,30,647572A,1,26.28579916,0-200,11/16/2011 3:00,winter2012,1,1.15169639,-1.104775143
4,0,180,647572A,1,172.6255466,0-200,11/16/2011 6:00,winter2012,2,-0.714657587,-0.628488802
3,30,212.1320344,647572A,1,213.9260382,200-400,11/16/2011 9:00,winter2012,1,-0.475695447,-0.526461808
5,42.42640687,270,647572A,1,263.3154232,200-400,11/16/2011 12:00,winter2012,3,-0.376714088,-0.342716997
5,60,351.1409973,647572A,1,362.7489196,200-400,11/16/2011 15:00,winter2012,3,-0.236733307,-0.085074673
4,0,364.9657518,647572A,1,374.3592311,200-400,11/16/2011 18:00,winter2012,2,-0.714657587,-0.041177728
4,0,300,647572A,1,314.4001916,200-400,11/16/2011 21:00,winter2012,2,-0.714657587,-0.247459729
5,42.42640687,241.8677324,647572A,1,255.0634762,200-400,11/17/2011 0:00,winter2012,3,-0.376714088,-0.432043763
1,127.2792206,123.6931688,647572A,1,145.2325776,0-200,11/17/2011 3:00,winter2012,1,0.299172911,-0.807276633
1,192.0937271,30,647572A,1,18.40056776,0-200,11/17/2011 6:00,winter2012,1,0.815446684,-1.104775143
1,94.86832981,270,647572A,1,267.3805274,200-400,11/17/2011 9:00,winter2012,1,0.04100705,-0.342716997
1,134.1640786,150,647572A,1,165.3050904,0-200,11/17/2011 12:00,winter2012,1,0.354013591,-0.72374607
5,30,323.1098884,647572A,1,334.2272846,200-400,11/17/2011 15:00,winter2012,3,-0.475695447,-0.174080235
5,60,330,647572A,1,331.6925965,200-400,11/17/2011 18:00,winter2012,3,-0.236733307,-0.152202461
4,0,301.4962686,647572A,1,321.1707312,200-400,11/17/2011 21:00,winter2012,2,-0.714657587,-0.242708714
1,94.86832981,271.6615541,647572A,1,285.2927449,200-400,11/18/2011 0:00,winter2012,1,0.04100705,-0.33744116
1,134.1640786,218.4032967,647572A,1,242.6489617,200-400,11/18/2011 3:00,winter2012,1,0.354013591,-0.506549031
1,30,120,647572A,1,122.4602703,0-200,11/18/2011 6:00,winter2012,1,-0.475695447,-0.819003338
1,150,60,647572A,1,49.09936198,0-200,11/18/2011 9:00,winter2012,1,0.480153113,-1.009517874
1,134.1640786,60,647572A,1,70.67168141,0-200,11/18/2011 12:00,winter2012,1,0.354013591,-1.009517874
4,0,300,647572A,1,315.9451795,200-400,11/18/2011 15:00,winter2012,2,-0.714657587,-0.247459729
4,0,436.8065934,647572A,1,451.408673,400-600,11/18/2011 18:00,winter2012,2,-0.714657587,0.186934349
1,335.4101966,94.86832981,647572A,1,101.3209575,0-200,11/18/2011 21:01,winter2012,1,1.957020359,-0.89880248
2,42.42640687,240,647572A,1,234.2208482,200-400,11/19/2011 0:00,winter2012,1,-0.376714088,-0.437974266
2,134.1640786,161.5549442,647572A,1,169.5660542,0-200,11/19/2011 3:00,winter2012,1,0.354013591,-0.687056323
2,120,180,647572A,1,172.2169357,0-200,11/19/2011 6:00,winter2012,1,0.241190973,-0.628488802
2,94.86832981,189.7366596,647572A,1,198.2376013,200-400,11/19/2011 9:00,winter2012,1,0.04100705,-0.597572549
5,30,270,647572A,1,285.9677227,200-400,11/19/2011 12:00,winter2012,3,-0.475695447,-0.342716997
5,30,560.4462508,647572A,1,580.677129,600-800,11/19/2011 15:00,winter2012,3,-0.475695447,0.579520216
4,0,330,647572A,1,338.5093852,200-400,11/19/2011 18:00,winter2012,2,-0.714657587,-0.152202461
4,0,330,647572A,1,345.8873912,200-400,11/19/2011 21:00,winter2012,2,-0.714657587,-0.152202461
2,94.86832981,212.1320344,647572A,1,232.5793462,200-400,11/20/2011 0:00,winter2012,1,0.04100705,-0.526461808
2,60,201.246118,647572A,1,214.548887,200-400,11/20/2011 3:00,winter2012,1,-0.236733307,-0.56102723
2,67.08203932,134.1640786,647572A,1,125.5815476,0-200,11/20/2011 6:00,winter2012,1,-0.180321998,-0.774028957
2,90,123.6931688,647572A,1,111.7850444,0-200,11/20/2011 9:00,winter2012,1,0.002228833,-0.807276633
2,120,180,647572A,1,184.6752519,0-200,11/20/2011 12:00,winter2012,1,0.241190973,-0.628488802
4,0,67.08203932,647572A,1,77.93119506,0-200,11/20/2011 15:01,winter2012,2,-0.714657587,-0.987030684
4,0,400.2499219,647572A,1,412.4438593,400-600,11/20/2011 18:00,winter2012,2,-0.714657587,0.070858061
4,0,300,647572A,1,306.4698699,200-400,11/20/2011 21:01,winter2012,2,-0.714657587,-0.247459729
2,67.08203932,417.8516483,647572A,1,427.9563488,400-600,11/21/2011 0:00,winter2012,1,-0.180321998,0.126747806
2,90,180,647572A,1,168.3516071,0-200,11/21/2011 3:00,winter2012,1,0.002228833,-0.628488802
2,120,180,647572A,1,176.0693348,0-200,11/21/2011 6:00,winter2012,1,0.241190973,-0.628488802
2,108.1665383,276.5863337,647572A,1,294.6326092,200-400,11/21/2011 9:00,winter2012,1,0.146932662,-0.321803792
1,84.85281374,108.1665383,647572A,1,110.5116551,0-200,11/21/2011 12:00,winter2012,1,-0.038770589,-0.856577446
1,42.42640687,577.0615219,647572A,1,584.5187527,600-800,11/21/2011 15:00,winter2012,1,-0.376714088,0.632277727
4,0,531.6013544,647572A,1,527.9438667,400-600,11/21/2011 18:00,winter2012,2,-0.714657587,0.487930681
4,0,540,647572A,1,541.8576993,400-600,11/21/2011 21:00,winter2012,2,-0.714657587,0.514598416
2,108.1665383,182.4828759,647572A,1,211.5081237,200-400,11/22/2011 0:00,winter2012,1,0.146932662,-0.620605069
1,150,210,647572A,1,223.5474515,200-400,11/22/2011 3:00,winter2012,1,0.480153113,-0.533231534
1,30,60,647572A,1,55.0312998,0-200,11/22/2011 6:00,winter2012,1,-0.475695447,-1.009517874
1,84.85281374,90,647572A,1,112.8193002,0-200,11/22/2011 9:00,winter2012,1,-0.038770589,-0.914260606
4,0,60,647572A,1,86.36131507,0-200,11/22/2011 12:00,winter2012,2,-0.714657587,-1.009517874
1,189.7366596,540,647572A,1,559.1586077,400-600,11/22/2011 15:00,winter2012,1,0.796671687,0.514598416
5,30,360,647572A,1,376.8891003,200-400,11/22/2011 18:00,winter2012,3,-0.475695447,-0.056945193
4,0,364.9657518,647572A,1,376.4203742,200-400,11/22/2011 21:01,winter2012,2,-0.714657587,-0.041177728
2,67.08203932,180,647572A,1,198.9271469,200-400,11/23/2011 0:00,winter2012,1,-0.180321998,-0.628488802
2,134.1640786,90,647572A,1,114.0316478,0-200,11/23/2011 3:00,winter2012,1,0.354013591,-0.914260606
5,84.85281374,240,647572A,1,246.7442841,200-400,11/23/2011 6:00,winter2012,3,-0.038770589,-0.437974266
4,0,60,647572A,1,80.22037561,0-200,11/23/2011 9:00,winter2012,2,-0.714657587,-1.009517874
5,30,90,647572A,1,113.380586,0-200,11/23/2011 12:00,winter2012,3,-0.475695447,-0.914260606
4,0,695.8448103,647572A,1,717.0050173,600-800,11/23/2011 15:00,winter2012,2,-0.714657587,1.009443445
4,0,666.1080993,647572A,1,676.3768159,600-800,11/23/2011 18:00,winter2012,2,-0.714657587,0.915022184
1,94.86832981,789.1767863,647572A,1,797.7841526,800-1000,11/23/2011 21:00,winter2012,1,0.04100705,1.305795081
2,94.86832981,120,647572A,1,140.8901263,0-200,11/24/2011 0:00,winter2012,1,0.04100705,-0.819003338
1,150,210,647572A,1,214.4461093,200-400,11/24/2011 3:00,winter2012,1,0.480153113,-0.533231534
4,0,60,647572A,1,50.52526913,0-200,11/24/2011 6:00,winter2012,2,-0.714657587,-1.009517874
4,0,30,647572A,1,33.63145743,0-200,11/24/2011 9:00,winter2012,2,-0.714657587,-1.104775143
4,0,30,647572A,1,31.6565336,0-200,11/24/2011 12:00,winter2012,2,-0.714657587,-1.104775143
1,60,295.4657341,647572A,1,311.6005717,200-400,11/24/2011 15:00,winter2012,1,-0.236733307,-0.261857122
5,60,330,647572A,1,328.3810509,200-400,11/24/2011 18:00,winter2012,3,-0.236733307,-0.152202461
5,60,330,647572A,1,330.5760981,200-400,11/24/2011 21:00,winter2012,3,-0.236733307,-0.152202461
1,123.6931688,240,647572A,1,260.1874767,200-400,11/25/2011 0:00,winter2012,1,0.270608557,-0.437974266
1,216.3330765,90,647572A,1,97.38606706,0-200,11/25/2011 3:00,winter2012,1,1.008522911,-0.914260606
1,67.08203932,60,647572A,1,76.71597014,0-200,11/25/2011 6:00,winter2012,1,-0.180321998,-1.009517874
4,0,228.4731932,647572A,1,224.0227913,200-400,11/25/2011 9:00,winter2012,2,-0.714657587,-0.47457467
2,67.08203932,90,647572A,1,99.35831408,0-200,11/25/2011 12:00,winter2012,1,-0.180321998,-0.914260606
5,30,342.0526275,647572A,1,359.07419,200-400,11/25/2011 15:00,winter2012,3,-0.475695447,-0.113932449
5,67.08203932,390,647572A,1,383.0722246,400-600,11/25/2011 18:00,winter2012,3,-0.180321998,0.038312075
5,42.42640687,360,647572A,1,377.7943661,200-400,11/25/2011 21:00,winter2012,3,-0.376714088,-0.056945193
5,42.42640687,417.8516483,647572A,1,434.7727304,400-600,11/26/2011 0:00,winter2012,3,-0.376714088,0.126747806
5,67.08203932,270,647572A,1,261.0889788,200-400,11/26/2011 3:00,winter2012,3,-0.180321998,-0.342716997
5,30,271.6615541,647572A,1,290.9266695,200-400,11/26/2011 6:00,winter2012,3,-0.475695447,-0.33744116
5,42.42640687,270,647572A,1,265.3556788,200-400,11/26/2011 9:00,winter2012,3,-0.376714088,-0.342716997
5,30,270,647572A,1,291.2023266,200-400,11/26/2011 12:01,winter2012,3,-0.475695447,-0.342716997
4,0,510,647572A,1,517.9251624,400-600,11/26/2011 15:00,winter2012,2,-0.714657587,0.419341148
4,0,453.9823785,647572A,1,467.5053525,400-600,11/26/2011 18:00,winter2012,2,-0.714657587,0.241471628
4,0,424.2640687,647572A,1,442.268559,400-600,11/26/2011 21:00,winter2012,2,-0.714657587,0.147108795
2,212.1320344,30,647572A,1,17.81695367,0-200,11/27/2011 0:00,winter2012,1,0.97505991,-1.104775143
5,42.42640687,318.9043744,647572A,1,334.8858667,200-400,11/27/2011 3:00,winter2012,3,-0.376714088,-0.187433761
5,67.08203932,296.9848481,647572A,1,305.9879353,200-400,11/27/2011 6:00,winter2012,3,-0.180321998,-0.257033567
5,30,152.9705854,647572A,1,146.4285345,0-200,11/27/2011 9:00,winter2012,3,-0.475695447,-0.714313742
4,0,120,647572A,1,113.3406057,0-200,11/27/2011 12:00,winter2012,2,-0.714657587,-0.819003338
4,0,421.0700654,647572A,1,420.8765046,400-600,11/27/2011 15:00,winter2012,2,-0.714657587,0.13696706
4,0,342.0526275,647572A,1,353.5531435,200-400,11/27/2011 18:01,winter2012,2,-0.714657587,-0.113932449
4,0,271.6615541,647572A,1,266.6383935,200-400,11/27/2011 21:00,winter2012,2,-0.714657587,-0.33744116
5,30,0,647572A,1,18.23140068,0-200,11/28/2011 0:00,winter2012,3,-0.475695447,-1.200032411
1,134.1640786,90,647572A,1,83.34165182,0-200,11/28/2011 3:00,winter2012,1,0.354013591,-0.914260606
5,60,234.3074903,647572A,1,245.1295004,200-400,11/28/2011 6:00,winter2012,3,-0.236733307,-0.456049363
5,60,254.5584412,647572A,1,263.8450993,200-400,11/28/2011 9:00,winter2012,3,-0.236733307,-0.391747688
1,94.86832981,182.4828759,647572A,1,190.4017226,0-200,11/28/2011 12:00,winter2012,1,0.04100705,-0.620605069
4,0,134.1640786,647572A,1,126.6012927,0-200,11/28/2011 15:00,winter2012,2,-0.714657587,-0.774028957
5,30,360,647572A,1,352.6197125,200-400,11/28/2011 18:00,winter2012,3,-0.475695447,-0.056945193
1,60,371.0795063,647572A,1,377.9498392,200-400,11/28/2011 21:01,winter2012,1,-0.236733307,-0.021765076
2,90,210,647572A,1,198.4877566,200-400,11/29/2011 0:00,winter2012,1,0.002228833,-0.533231534
1,169.7056275,60,647572A,1,51.29178322,0-200,11/29/2011 3:00,winter2012,1,0.63711641,-1.009517874
1,192.0937271,60,647572A,1,62.35285204,0-200,11/29/2011 6:00,winter2012,1,0.815446684,-1.009517874
1,192.0937271,60,647572A,1,66.73389077,0-200,11/29/2011 9:00,winter2012,1,0.815446684,-1.009517874
4,0,30,647572A,1,28.52645926,0-200,11/29/2011 12:00,winter2012,2,-0.714657587,-1.104775143
5,60,360,647572A,1,354.7838491,200-400,11/29/2011 15:00,winter2012,3,-0.236733307,-0.056945193
4,0,400.2499219,647572A,1,417.7128911,400-600,11/29/2011 18:00,winter2012,2,-0.714657587,0.070858061
4,0,400.2499219,647572A,1,400.6860121,400-600,11/29/2011 21:00,winter2012,2,-0.714657587,0.070858061
5,30,60,647572A,1,64.18950034,0-200,11/30/2011 0:00,winter2012,3,-0.475695447,-1.009517874
4,0,210,647572A,1,206.4422236,200-400,11/30/2011 3:00,winter2012,2,-0.714657587,-0.533231534
1,120,240,647572A,1,228.8800356,200-400,11/30/2011 6:00,winter2012,1,0.241190973,-0.437974266
1,67.08203932,90,647572A,1,104.0580878,0-200,11/30/2011 9:00,winter2012,1,-0.180321998,-0.914260606
1,30,60,647572A,1,71.94305601,0-200,11/30/2011 12:00,winter2012,1,-0.475695447,-1.009517874
4,0,371.0795063,647572A,1,371.0642979,200-400,11/30/2011 15:02,winter2012,2,-0.714657587,-0.021765076
4,0,543.3231083,647572A,1,547.8686589,400-600,11/30/2011 18:00,winter2012,2,-0.714657587,0.52515009
4,0,510,647572A,1,527.0860207,400-600,11/30/2011 21:00,winter2012,2,-0.714657587,0.419341148
4,0,510,647572A,1,530.3746777,400-600,12/1/2011 0:01,winter2012,2,-0.714657587,0.419341148
1,234.3074903,30,647572A,1,37.06005505,0-200,12/1/2011 3:00,winter2012,1,1.15169639,-1.104775143
1,84.85281374,152.9705854,647572A,1,152.1215735,0-200,12/1/2011 6:00,winter2012,1,-0.038770589,-0.714313742
2,42.42640687,90,647572A,1,89.39617332,0-200,12/1/2011 9:00,winter2012,1,-0.376714088,-0.914260606
2,67.08203932,60,647572A,1,55.28028335,0-200,12/1/2011 12:00,winter2012,1,-0.180321998,-1.009517874
2,94.86832981,90,647572A,1,82.06488851,0-200,12/1/2011 15:00,winter2012,1,0.04100705,-0.914260606
4,0,390,647572A,1,394.8539947,400-600,12/1/2011 18:00,winter2012,2,-0.714657587,0.038312075
4,0,390,647572A,1,399.1309314,400-600,12/1/2011 21:00,winter2012,2,-0.714657587,0.038312075
4,0,30,647572A,1,37.49573848,0-200,12/2/2011 0:00,winter2012,2,-0.714657587,-1.104775143
1,67.08203932,90,647572A,1,102.5346477,0-200,12/2/2011 3:00,winter2012,1,-0.180321998,-0.914260606
1,108.1665383,0,647572A,1,16.34355797,0-200,12/2/2011 6:00,winter2012,1,0.146932662,-1.200032411
4,0,30,647572A,1,46.61820448,0-200,12/2/2011 9:00,winter2012,2,-0.714657587,-1.104775143
1,67.08203932,30,647572A,1,42.22676395,0-200,12/2/2011 12:00,winter2012,1,-0.180321998,-1.104775143
4,0,510,647572A,1,532.4430693,400-600,12/2/2011 15:00,winter2012,2,-0.714657587,0.419341148
4,0,513.5172831,647572A,1,517.9919428,400-600,12/2/2011 18:00,winter2012,2,-0.714657587,0.430509374
4,0,540,647572A,1,545.4220603,400-600,12/2/2011 21:00,winter2012,2,-0.714657587,0.514598416
2,30,240,647572A,1,240.2374721,200-400,12/3/2011 0:00,winter2012,1,-0.475695447,-0.437974266
1,192.0937271,60,647572A,1,67.10594298,0-200,12/3/2011 3:00,winter2012,1,0.815446684,-1.009517874
4,0,30,647572A,1,30.94716389,0-200,12/3/2011 6:00,winter2012,2,-0.714657587,-1.104775143
1,192.0937271,284.6049894,647572A,1,286.1317085,200-400,12/3/2011 9:00,winter2012,1,0.815446684,-0.296342618
1,212.1320344,276.5863337,647572A,1,303.8441617,200-400,12/3/2011 12:00,winter2012,1,0.97505991,-0.321803792
5,30,540,647572A,1,546.7135352,400-600,12/3/2011 15:01,winter2012,3,-0.475695447,0.514598416
5,30,480,647572A,1,485.8991829,400-600,12/3/2011 18:00,winter2012,3,-0.475695447,0.32408388
4,0,450,647572A,1,457.345991,400-600,12/3/2011 21:00,winter2012,2,-0.714657587,0.228826612
1,30,210,647572A,1,237.7640355,200-400,12/4/2011 0:00,winter2012,1,-0.475695447,-0.533231534
4,0,30,647572A,1,31.699317,0-200,12/4/2011 3:00,winter2012,2,-0.714657587,-1.104775143
2,94.86832981,189.7366596,647572A,1,206.2888026,200-400,12/4/2011 6:00,winter2012,1,0.04100705,-0.597572549
5,30,0,647572A,1,18.22400526,0-200,12/4/2011 9:00,winter2012,3,-0.475695447,-1.200032411
1,212.1320344,313.2091953,647572A,1,326.4500765,200-400,12/4/2011 12:00,winter2012,1,0.97505991,-0.205517334
4,0,182.4828759,647572A,1,193.1466487,200-400,12/4/2011 15:00,winter2012,2,-0.714657587,-0.620605069
1,30,276.5863337,647572A,1,290.2102769,200-400,12/4/2011 18:00,winter2012,1,-0.475695447,-0.321803792
5,30,453.9823785,647572A,1,464.6865166,400-600,12/4/2011 21:00,winter2012,3,-0.475695447,0.241471628
5,30,458.9117562,647572A,1,463.8512892,400-600,12/5/2011 0:00,winter2012,3,-0.475695447,0.257123597
5,30,458.9117562,647572A,1,460.8228765,400-600,12/5/2011 3:00,winter2012,3,-0.475695447,0.257123597
5,30,30,647572A,1,51.57734965,0-200,12/5/2011 6:00,winter2012,3,-0.475695447,-1.104775143
5,30,90,647572A,1,106.9603524,0-200,12/5/2011 9:00,winter2012,3,-0.475695447,-0.914260606
4,0,30,647572A,1,25.99535242,0-200,12/5/2011 12:00,winter2012,2,-0.714657587,-1.104775143
1,30,445.9820624,647572A,1,452.87336,400-600,12/5/2011 15:00,winter2012,1,-0.475695447,0.216068686
4,0,429.5346319,647572A,1,437.040039,400-600,12/5/2011 18:00,winter2012,2,-0.714657587,0.16384411
5,60,360,647572A,1,365.814337,200-400,12/5/2011 21:01,winter2012,3,-0.236733307,-0.056945193
2,180,120,647572A,1,127.9252718,0-200,12/6/2011 0:00,winter2012,1,0.719115253,-0.819003338
5,30,0,647572A,1,19.19007571,0-200,12/6/2011 3:00,winter2012,3,-0.475695447,-1.200032411
5,30,300,647572A,1,296.9267358,200-400,12/6/2011 6:00,winter2012,3,-0.475695447,-0.247459729
5,30,300,647572A,1,299.4254102,200-400,12/6/2011 9:00,winter2012,3,-0.475695447,-0.247459729
1,30,0,647572A,1,18.9333759,0-200,12/6/2011 12:00,winter2012,1,-0.475695447,-1.200032411
1,120,391.1521443,647572A,1,408.1625949,400-600,12/6/2011 15:00,winter2012,1,0.241190973,0.041970413
5,30,453.9823785,647572A,1,469.6601736,400-600,12/6/2011 18:00,winter2012,3,-0.475695447,0.241471628
4,0,305.9411708,647572A,1,336.3877281,200-400,12/6/2011 21:00,winter2012,2,-0.714657587,-0.228595073
4,0,295.4657341,647572A,1,297.6861697,200-400,12/7/2011 0:00,winter2012,2,-0.714657587,-0.261857122
5,30,90,647572A,1,107.5413773,0-200,12/7/2011 3:00,winter2012,3,-0.475695447,-0.914260606
5,90,30,647572A,1,42.54371432,0-200,12/7/2011 6:00,winter2012,3,0.002228833,-1.104775143
4,0,94.86832981,647572A,1,99.38374207,0-200,12/7/2011 9:00,winter2012,2,-0.714657587,-0.89880248
1,241.8677324,240,647572A,1,254.7693511,200-400,12/7/2011 12:00,winter2012,1,1.211916778,-0.437974266
1,276.5863337,400.2499219,647572A,1,422.9494385,400-600,12/7/2011 15:00,winter2012,1,1.488464487,0.070858061
4,0,480.9365863,647572A,1,508.4195251,400-600,12/7/2011 18:00,winter2012,2,-0.714657587,0.327057768
4,0,510,647572A,1,533.3792535,400-600,12/7/2011 21:00,winter2012,2,-0.714657587,0.419341148
1,161.5549442,540,647572A,1,548.0861106,400-600,12/8/2011 0:00,winter2012,1,0.57219292,0.514598416
1,228.4731932,523.9274759,647572A,1,553.851878,400-600,12/8/2011 3:00,winter2012,1,1.105223852,0.463564258
1,30,0,647572A,1,21.7888042,0-200,12/8/2011 6:00,winter2012,1,-0.475695447,-1.200032411
5,30,67.08203932,647572A,1,73.43035918,0-200,12/8/2011 9:00,winter2012,3,-0.475695447,-0.987030684
4,0,108.1665383,647572A,1,100.2487934,0-200,12/8/2011 12:00,winter2012,2,-0.714657587,-0.856577446
2,94.86832981,212.1320344,647572A,1,232.6691962,200-400,12/8/2011 15:00,winter2012,1,0.04100705,-0.526461808
4,0,300,647572A,1,297.6907217,200-400,12/8/2011 18:01,winter2012,2,-0.714657587,-0.247459729
4,0,331.3608305,647572A,1,360.4767821,200-400,12/8/2011 21:00,winter2012,2,-0.714657587,-0.147881494
5,60,313.2091953,647572A,1,330.3510202,200-400,12/9/2011 0:00,winter2012,3,-0.236733307,-0.205517334
1,212.1320344,276.5863337,647572A,1,292.0893361,200-400,12/9/2011 3:00,winter2012,1,0.97505991,-0.321803792
